System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
EPB,357,237,3,cercaria,237.3,Catatropis johnstoni,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.66e-6,NA,9,species,volumetric,NA,NA,NA,3.56e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
EPB,358,238,3,cercaria,238.3,Cloacitrema michiganiensis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.31e-6,NA,NA,species,volumetric; literature (Martin 1972),NA,NA,NA,5.875e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
EPB,359,239,3,cercaria,239.3,Euhaplorchis californiensis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.26e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,0.0034016,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
EPB,361,281,3,cercaria,281.3,fellodistomid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,9.73e-7,NA,NA,approximation,set equal to  MESO cercs,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Fellodistomidae,NA,NA,NA
EPB,362,242,3,cercaria,242.3,Gynaecotyla sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,363,243,3,cercaria,243.3,Gynaecotyla sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,364,244,3,cercaria,244.3,hemiurid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
EPB,365,245,3,cercaria,245.3,Himasthla rhigedana,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.18e-6,NA,NA,species,volumetric; literature (Adams and Martin 1963),NA,NA,NA,0.0873526,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
EPB,366,246,3,cercaria,246.3,Himasthla B,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.19e-6,NA,8,species,volumetric,NA,NA,NA,0.0018266,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
EPB,367,247,3,cercaria,247.3,Hysterolecitha trilocalis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19e-5,NA,NA,"approximation, quantified ratio",average relationship between cercarial production and parthenital mass from Kuris et al 2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
EPB,368,248,3,cercaria,248.3,Lecisthaster sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
EPB,369,250,3,cercaria,250.3,Renicola sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,4.95e-7,NA,74,species,volumetric,NA,NA,NA,2.945e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
EPB,371,252,3,cercaria,252.3,mc oval (u+i),trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
EPB,372,253,3,cercaria,253.3,mc oval jelly,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,377,258,3,cercaria,258.3,mc unk neo,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,378,259,3,cercaria,259.3,mc unk pericaridean,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,379,260,3,cercaria,260.3,mc unk poly,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,380,261,3,cercaria,261.3,mc unk-tagelus epb,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,383,264,3,cercaria,264.3,Acanthoparyphium,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,NA,NA
EPB,384,265,3,cercaria,265.3,Mesostephanus appendiculatus,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.28e-7,NA,NA,species,volumetric; literature (Martin 1961),NA,NA,NA,9.92e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
EPB,385,266,3,cercaria,266.3,Parorchis acanthus,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.36e-6,NA,8,species,volumetric,NA,NA,NA,0.0036344,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
EPB,386,267,3,cercaria,267.3,Parvatrema sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,8.27e-7,NA,NA,approximation,equal mcerc/2,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Gymnophallidae,Parvatrema,sp.,NA
EPB,387,268,3,cercaria,268.3,Phocitremoides ovale,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.97e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,3.606e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
EPB,388,269,3,cercaria,269.3,Probolocoryphe species A,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.48e-7,NA,NA,species,volumetric; literature (Sarkisian 1957),NA,NA,NA,0.0028969,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
EPB,389,270,3,cercaria,270.3,Probolocoryphe species B,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species B,NA
EPB,390,271,3,cercaria,271.3,Pygidiopsoides spindalis,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,5.31e-8,NA,NA,species,volumetric; literature (Martin 1964),NA,NA,NA,7.726e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
EPB,391,272,3,cercaria,272.3,Renicola buchanani,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.36e-6,NA,NA,species,volumetric; literature (Martin & Gregory 1951),NA,NA,NA,6.668e-4,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
EPB,392,273,3,cercaria,273.3,Renicola cerithidicola,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,9.24e-8,NA,NA,species,volumetric; literature (Martin 1971),NA,NA,NA,4.64e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
EPB,393,274,3,cercaria,274.3,renic,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,9.24e-8,NA,NA,approximation,set equal to renc,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
EPB,394,275,3,cercaria,275.3,small cyathocotylid,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,2.59e-7,NA,4,species,volumetric,NA,NA,NA,0.007115,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
EPB,395,276,3,cercaria,276.3,Maritrema sp.,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,1.07e-7,NA,4,species,volumetric,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
EPB,396,277,3,cercaria,277.3,Stictodora hancocki,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,6.28e-7,NA,NA,species,volumetric; literature (Martin 1950),NA,NA,NA,0.0076411,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
EPB,397,282,3,cercaria,282.3,Lepocreadium,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,3.33e-7,NA,NA,approximation,set equal to aust,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lepocreadiidae,Lepocreadium,NA,NA
EPB,398,278,3,cercaria,278.3,Tubulovesicula,trematode,life stage,Species,NA,nonfeeding,free-living,infectious,nonfeeding,NA,intermediate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Tubulovesicula,NA,NA
EPB,401,237,4,metacercaria,237.4,Catatropis johnstoni,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.2e-6,NA,26,species,volumetric; literature (Martin 1956),NA,NA,NA,5.621e-4,NA,NA,"approximation, quantified ratio",applied relative abundance of epb cercs compared to csm cercs),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Notocotylidae,Catatropis,johnstoni,NA
EPB,402,238,4,metacercaria,238.4,Cloacitrema michiganiensis,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.96e-6,NA,3,approximation,"volumetric; species indistinguished from confamilial, PARO",5481665.5,9120561.54,7.00000088,0.0825,0.14319282,7.00000088,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Cloacitrema,michiganiensis,NA
EPB,403,245,4,metacercaria,245.4,Himasthla rhigedana,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,7.236e-6,NA,6,species,volumetric,1864804.9,1736012.93,4.02595106,0.1079903,0.10054021,4.02592762,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,rhigedana,NA
EPB,404,266,4,metacercaria,266.4,Parorchis acanthus,trematode,life stage,Species,NA,nonfeeding,commensal,infectious,nonfeeding,NA,NA,NA,NA,1.96e-6,NA,3,approximation,"volumetric; species indistinguished from confamilial, PARO",3385472.5,6691383.53,7.0000002,0.0575,0.10505472,7.0000002,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Philophthalmidae,Parorchis,acanthus,NA
EPB,405,278,4,metacercaria,278.4,Tubulovesicula,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Tubulovesicula,NA,NA
EPB,406,233,4,metacercaria,233.4,Acanthoparyphium spinulosum,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.65e-6,NA,3,species,volumetric,143871241,108677261,7.00670403,5.3520102,4.04279411,7.00670403,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,spinulosum,NA
EPB,407,234,4,metacercaria,234.4,microphallid-assiminea,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.2637e-5,NA,1,species,volumetric,71241.62,188801.482,4.00001987,0.007206,0.01909689,4.00001987,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,matched these unk microphallid mcercs to unk microphallid parthenitae in Assiminea californica
EPB,408,239,4,metacercaria,239.4,Euhaplorchis californiensis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.38e-6,NA,25,species,volumetric,100166654,202323953,5.010624,0.1379054,0.27855153,5.010624,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Euhaplorchis,californiensis,NA
EPB,411,242,4,metacercaria,242.4,Gynaecotyla sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.79e-5,NA,NA,approximation,volumetric; pooled among several congeners,484025.77,572955.423,7.00014699,0.0692641,0.08198992,7.00014699,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,412,243,4,metacercaria,243.4,Gynaecotyla sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.79e-5,NA,NA,approximation,volumetric; pooled among several congeners,5100.48,13549.3407,4.00003668,7.297e-4,0.00193837,4.00003668,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Gynaecotyla,sp.,NA
EPB,413,244,4,metacercaria,244.4,hemiurid,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.087e-4,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,NA,NA,NA
EPB,414,246,4,metacercaria,246.4,Himasthla B,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.034e-5,NA,9,species,volumetric,334974.31,296717.454,9.67508183,0.0277024,0.02453853,9.67508183,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Himasthla,B,NA
EPB,415,247,4,metacercaria,247.4,Hysterolecitha trilocalis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0225982,NA,NA,"approximation, ratio",set equal to cerc annual productivity),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Hemiuridae,Hysterolecitha,trilocalis,NA
EPB,416,248,4,metacercaria,248.4,Lecisthaster sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
EPB,417,250,4,metacercaria,250.4,Renicola sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.47e-6,NA,4,species,volumetric,335606.4,579062.588,4.10618269,0.0039266,0.00677503,4.10618269,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,sp.,NA
EPB,419,252,4,metacercaria,252.4,mc oval (u+i),trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,9.356e-6,NA,2,species,volumetric,134327.92,157447.347,6.05319706,0.010059,0.01179029,6.05319706,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
EPB,420,253,4,metacercaria,253.4,mc oval jelly,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,9.356e-6,NA,NA,approximation,set equal to mc oval,1132.34,2739.4124,6.00000021,8.48e-5,2.0514e-4,6.00000021,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,425,258,4,metacercaria,258.4,mc unk neo,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.39e-6,NA,NA,approximation,set equal to prob,544.96,1288.60591,7,2.35e-5,5.56e-5,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,426,259,4,metacercaria,259.4,mc unk pericaridean,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.39e-6,NA,NA,approximation,set equal to prob,22509.8,42391.2449,7,9.702e-4,0.00182706,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,427,260,4,metacercaria,260.4,mc unk poly,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.47e-6,NA,NA,approximation,set equal to lgxi,10071.93,24645.1222,6,1.178e-4,2.8835e-4,6,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,428,261,4,metacercaria,261.4,mc unk-tagelus epb,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.1232e-4,NA,1,species,volumetric,3951.57,2642.94717,7.01326613,0.0035525,0.00237601,7.01326613,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
EPB,431,264,4,metacercaria,264.4,Acanthoparyphium,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,6.456e-5,NA,1,species,volumetric,27948.99,61142.2433,7,0.0144412,0.0315922,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Echinostomatidae,Acanthoparyphium,NA,NA
EPB,432,265,4,metacercaria,265.4,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.98e-5,NA,NA,species,volumetric; literature (Martin 1961),139030.26,281318.259,5.01591561,0.0027489,0.00556211,5.01591561,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
EPB,433,267,4,metacercaria,267.4,Parvatrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.7e-6,NA,1,species,volumetric,83674401.8,56199231.7,8.4520705800000009,0.1422465,0.09553869,8.4520705800000009,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Gymnophallidae,Parvatrema,sp.,NA
EPB,434,268,4,metacercaria,268.4,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.41e-6,NA,1,species,volumetric; literature (Martin 1950),1938258.14,2795581.94,5.28692257,0.0054847,0.0079106,5.28692257,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
EPB,435,269,4,metacercaria,269.4,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.39e-6,NA,21,species,volumetric,3592651.03,6849243.53,4.00714526,0.1549151,0.29533938,4.00714526,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
EPB,436,270,4,metacercaria,270.4,Probolocoryphe species B,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.264e-5,NA,1,species,volumetric,263.6,568.630833,4.00203172,2.67e-5,5.75e-5,4.00203172,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species B,NA
EPB,437,271,4,metacercaria,271.4,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.3e-7,NA,18,species,volumetric; literature (Martin 1954),50897394.8,85525509.1,5.11100656,0.0065958,0.01108334,5.11100656,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
EPB,438,272,4,metacercaria,272.4,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.74e-6,NA,18,species,volumetric,2271694.21,4413871.59,5.03408156,0.0085051,0.01652523,5.03408156,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
EPB,439,273,4,metacercaria,273.4,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.2e-6,NA,1,species,volumetric,2317.72,4914.13718,5.03451315,5.1e-6,1.08e-5,5.03451315,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
