System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
BSQ,421,254,4,metacercaria,254.4,mc sphere,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,7e-6,NA,1,species,volumetric,480124.12,855011.329,4.00302637,0.026935,0.04796614,4.00302637,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,NA,NA,NA
BSQ,423,256,4,metacercaria,256.4,mc unk Bittium,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.09e-5,NA,1,species,volumetric,8597.91,20330.8161,7,7.497e-4,0.00177285,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,424,257,4,metacercaria,257.4,mc unk lg-cirriformia,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.034e-5,NA,NA,approximation,set equal to himb size,296069.62,822021.051,4,0.024485,0.06798114,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,426,259,4,metacercaria,259.4,mc unk pericaridean,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.39e-6,NA,NA,approximation,set equal to prob,378684.93,460140.725,4.00005825,0.0163213,0.01983207,4.00005825,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,427,260,4,metacercaria,260.4,mc unk poly,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.47e-6,NA,NA,approximation,set equal to lgxi,432635.53,567840.234,4.60712551,0.0050618,0.00664373,4.60712551,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,429,262,4,metacercaria,262.4,mc vs,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.47e-6,NA,NA,approximation,set equal to lgxi,952.56,1499.44887,4.00003669,1.12e-5,1.76e-5,4.00003669,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,430,263,4,metacercaria,263.4,mega het,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.58e-4,NA,1,species,volumetric,6169.36,12787.8298,4,9.758e-4,0.00202269,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,432,265,4,metacercaria,265.4,Mesostephanus appendiculatus,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.98e-5,NA,NA,species,volumetric; literature (Martin 1961),5891710.66,11024927.5,4.00174842,0.1164886,0.21798046,4.00174842,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,Mesostephanus,appendiculatus,NA
BSQ,434,268,4,metacercaria,268.4,Phocitremoides ovale,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.41e-6,NA,1,species,volumetric; literature (Martin 1950),1526473.06,3840354.29,4.00000061,0.00432,0.01086697,4.00000061,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Phocitremoides,ovale,NA
BSQ,435,269,4,metacercaria,269.4,Probolocoryphe species A,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,5.39e-6,NA,21,species,volumetric,5093048.1,8801453.64,4.00002759,0.2196122,0.37951868,4.00002759,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Probolocoryphe,species A,NA
BSQ,437,271,4,metacercaria,271.4,Pygidiopsoides spindalis,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.3e-7,NA,18,species,volumetric; literature (Martin 1954),27142843.5,54799977.9,4.00022852,0.0035175,0.00710158,4.00022852,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Pygidiopsoides,spindalis,NA
BSQ,438,272,4,metacercaria,272.4,Renicola buchanani,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.74e-6,NA,18,species,volumetric,656045.32,979126.789,4.01075067,0.0024562,0.00366578,4.01075067,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,buchanani,NA
BSQ,439,273,4,metacercaria,273.4,Renicola cerithidicola,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.2e-6,NA,1,species,volumetric,10105.62,16710.6334,7,2.22e-5,3.68e-5,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,Renicola,cerithidicola,NA
BSQ,440,274,4,metacercaria,274.4,renic,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,6.54e-6,NA,3,species,volumetric,267325.41,555301.714,4.02129177,0.0139811,0.02904228,4.02129177,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Renicolidae,NA,NA,NA
BSQ,441,275,4,metacercaria,275.4,small cyathocotylid,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,8.32e-7,NA,1,species,volumetric,60725113.6,143044032,4.00001908,0.0505041,0.11896743,4.00001908,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,442,276,4,metacercaria,276.4,Maritrema sp.,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,6.592e-6,NA,1,species,volumetric,2853581.17,5544812.99,4,0.1506691,0.29276613,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Microphallidae,Maritrema,sp.,NA
BSQ,443,277,4,metacercaria,277.4,Stictodora hancocki,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.37e-6,NA,1,species,volumetric,1763398.33,2507109.4,4.00440381,0.0059438,0.00845059,4.00440381,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Heterophyidae,Stictodora,hancocki,NA
BSQ,444,279,4,metacercaria,279.4,unk a/sm meso,trematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.09e-6,NA,1,species,volumetric,409613.6,973960.384,4.00035536,0.0012644,0.0030064,4.00035536,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Trematoda,Digenea,NA,NA,NA,NA,Cyathocotylidae,NA,NA,NA
BSQ,446,283,1,adult,283.1,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.0356,NA,NA,approximation,literature (mean of several spp in Pichelin et al 1998),NA,NA,NA,2.33e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
BSQ,450,287,1,adult,287.1,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
BSQ,451,288,1,adult,288.1,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24e-6,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,453,290,1,adult,290.1,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303808,NA,NA,"approximation, ratio","for these unobserved by necessary adults, gave 1/10 their larval kg/ha)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,454,283,2,procercoid,283.2,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
BSQ,456,287,2,procercoid,287.2,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
BSQ,457,288,2,procercoid,288.2,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,459,290,2,procercoid,290.2,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3038082,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,460,283,3,plerocercoid,283.3,Glossocercus sp.,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.22e-4,NA,3,species,volumetric,105.21,838.206702,10.0455596,2.33e-5,1.8572e-4,10.0455596,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Cyclophyllidea,NA,NA,NA,Dilepididae,Glossocercus,sp.,NA
BSQ,465,287,3,plerocercoid,287.3,tetraphyllidean-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,3.65e-5,NA,10,species,volumetric,568,NA,NA,2.07e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Tetraphyllidea,NA,NA,NA,NA,NA,NA,NA
BSQ,466,288,3,plerocercoid,288.3,trypanorhynch-fish,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.26e-4,NA,NA,approximation,set equal to trypanorhynchs in thalassinideans,52.6,NA,NA,2.24e-5,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,468,290,3,plerocercoid,290.3,trypanorhynch-thalassinidean,cestode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.26e-4,NA,NA,approximation,visually estimated five times larger than grapsid trypanorhynch,712830.04,1979133.49,4,0.3038082,0.84350669,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,NA,NA,Cestoda,NA,Trypanorhyncha,NA,NA,NA,NA,NA,NA,NA
BSQ,470,293,1,adult,293.1,Spirocamallanus pereirae,nematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.00117,NA,39,species,volumetric,23999.5,42172.3973,4.00099345,0.0281374,0.04944351,4.00099345,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,Spirurida,NA,NA,NA,Camallanidae,Spirocamallanus,pereirae,NA
BSQ,471,294,1,adult,294.1,Vasorhabdochona cablei,nematode,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,1.98e-4,NA,NA,species,"volumetric; literature (Martin and Zam 1967, n not reported)",165.36,292.147143,7,3.28e-5,5.79e-5,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,Rhabdochonidae,Vasorhabdochona,cablei,NA
BSQ,472,295,2,larva,295.2,Ascarophis? (Neotrypaea),nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,2.413e-4,NA,NA,approximation,set equal to a similar larval nematode in Uca crenulata,9900.42,27487.9651,4,0.002389,0.00663285,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,478,301,2,larva,301.2,neme-long,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,1.97e-5,NA,1,species,volumetric,135.2,212.825,4.00003669,2.66e-6,4.19e-6,4.00003669,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,479,293,2,larva,293.2,Spirocamallanus pereirae,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,4.32e-9,NA,11,species,size of larvae in adult female,NA,NA,NA,0.0281374,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Nematoda,NA,NA,NA,NA,Spirurida,NA,NA,NA,Camallanidae,Spirocamallanus,pereirae,NA
BSQ,480,294,2,larva,294.2,Vasorhabdochona cablei,nematode,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28e-5,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,Rhabdochonidae,Vasorhabdochona,cablei,NA
BSQ,482,303,1,adult,303.1,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29e-5,NA,NA,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,484,305,1,adult,305.1,cystacanth-fish b.cav,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93e-5,NA,NA,extrapolation and quantified apportionment,apportioned adult acanthocephalan biomass from Kuris et al 2008 based on relative abundances of cystacanths),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,486,303,2,larva,303.2,cystacanth-pachygrapsus,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,0.0013,NA,4,species,directly weighed,2828.69,7853.69515,4,0.0036773,0.0102098,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,488,305,2,larva,305.2,cystacanth-fish b.cav,acanthocephalan,life stage,Species,NA,feeding,infectious,infectious,trophically transmitted parasite,NA,NA,NA,NA,0.0041,NA,NA,approximation,set equal to average of crab cystacanths,524.52,NA,NA,0.0021505,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Acanthocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSQ,492,309,1,adult,309.1,Ceratothoa sp.,isopod,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.236,NA,2,species,volumetric,15.3,NA,NA,0.0036172,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Cymothoidae,Ceratothoa,sp.,NA
BSQ,493,310,1,adult,310.1,Leidya sp.,isopod,life stage,Species,NA,feeding,infectious,infectious,parasitic castrator,NA,NA,NA,NA,0.11780626,0.03934976,15,population,estimate 0.029 host mass (n=3),1202.34,2999.4904,4.00046339,0.1557328,0.40058051,4.00006859,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Leidya,sp.,NA
BSQ,494,311,1,adult,311.1,Lironeca californica,isopod,taxon,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,0.16198837,NA,1,species,volumetric,133.7,NA,NA,0.0216652,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Cymothoidae,Lironeca,californica,NA
BSQ,497,310,2,larva,310.2,Leidya sp.,isopod,life stage,Species,NA,feeding,infectious,infectious,macroparasite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1557328,NA,NA,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Arthropoda,Crustacea,NA,NA,NA,Isopoda,NA,NA,NA,Bopyridae,Leidya,sp.,NA
